Eg_I_Sn_eV,Eg_Br_Sn_eV,bowing_eV,Eg_I_z050_eV,Eg_Br_Ge_eV,Eh00_multiplier,Eh10_multiplier,Eh05_multiplier,Eh105_multiplier,Eox00_offset_eV,Eox10_offset_eV,Eox05_offset_eV,Eox105_offset_eV
1.3335852248261328,1.865353880416237,0.11785392980499729,1.4537334843378298,2.5396350870861095,0.8004613991680912,0.8912022852634794,1.0105099706275373,0.8383357413700109,-0.09687454993677588,-0.05158930594709149,0.09210123480407997,-0.027401790422760697
1.3023850207675207,1.8026862099429877,0.25755705661819606,1.5127709868024461,2.5223057365605537,0.9039051697212087,1.1448913166790111,0.8636656906609159,0.9499054043309572,0.06334279527680728,0.0499493197607464,0.08303955861052367,0.060275086554655605
1.3172513892456852,1.857257818592309,0.1855559303758923,1.5070505291354956,2.6306654559095426,1.129027847752587,1.0344462452459282,0.8589006031098843,0.8082238610651227,0.0038586526665355114,-0.06641046911860846,-0.08458446112804918,-0.09924823102259324
1.3147843482685917,1.7248360898937514,0.09229633157431202,1.5229631449010121,2.5235912686259425,1.0912119208002327,1.1337203431374299,1.1803210138689655,0.8842027809600209,-0.040454117883902456,0.011062302762641044,0.035428059288927394,-0.04122729471425405
1.3326279604638522,1.8260204409098066,0.12933860283276893,1.4665704592665376,2.398254690582696,1.1580321403557337,1.1505836733526535,1.0857896079427873,0.865278729478098,0.07192225249315867,0.07426251048437546,-0.09335183515604636,0.058190868336828655
1.3351334087768745,1.8638842710674655,0.1283106275403424,1.5244228289894297,2.396077544681204,0.8689767904511263,0.9589452389871588,0.8298556190260908,0.8478550736045458,-0.07402858938271892,-0.04582824831667337,-0.027280933478498567,0.021866824105933186
1.283508254915479,1.8906674362546128,0.13628361876374226,1.524197365977829,2.438147871904809,1.0491988736590017,1.0284395426025927,0.827202520302955,1.0177309368884249,0.026934178336566056,0.09622550293873411,-0.044635984400786415,0.045753965456572177
1.3060415292884777,1.8151320822927894,0.11945978608746524,1.4929179959870873,2.370833883778278,0.9109680212614093,0.9330348039487261,1.088097647013571,0.9340896904393909,-0.06084517932072967,-0.06459415141028688,0.09949762629377812,0.0070037237081145565
1.3391764658360998,1.703962872302453,0.15161161167551435,1.545343340500838,2.555654303119872,0.8832316235264108,1.1606879597588313,1.0689644983494544,0.9685085666663213,0.018136636957948843,0.0893623054387381,-0.03160744243393619,-0.04622297274507127
1.300823172266216,1.7406176788499843,0.2956257935898694,1.5102943672109908,2.545239357374856,1.029650725227255,0.845529004292446,0.9465862555144746,1.0545058701270043,0.07947289607004443,0.06327447229787708,-0.056066564336739795,0.048049641240392627
1.335428759634789,1.8335256189407985,0.19045974155163264,1.546749744149198,2.536526994608623,0.9226734063989082,1.0214243376456866,1.0511354656219365,1.1255095619662474,-0.01578540843949297,-0.05177033329392398,0.08346565407019246,0.02171738659317568
1.3200862997105731,1.7287539562165268,0.1280110639693536,1.4728968079632248,2.526196135749508,1.1147249967430732,0.805161506725965,1.1887687342014386,1.174758409671008,0.06043879374172956,-0.0018164116869573699,-0.028445376853495644,-0.05109837084961056
1.282430521636357,1.8883110721869412,0.2901832791992887,1.5424855353649698,2.6278281859386174,1.0338162312923476,0.9403259847444059,0.9076798708620271,0.8812522340236517,-0.050982665017688666,-0.02108946359519273,-0.09351104295488703,0.0019117133318235224
1.3383026389795711,1.7066274101041916,0.14909278977520546,1.520906662837047,2.5722725175874275,0.8879154832521424,0.9569040432441587,0.8354895315357189,0.8851200128763206,0.027564177790292493,0.0333882137159664,-0.034031406608617726,0.09839910405081323
1.3360611686206827,1.8128258113023183,0.07329441885267474,1.467069111137518,2.5433372809422887,0.9137912061725603,0.8150327674960476,0.9303474339132116,0.8244188021953822,-0.04936013724327237,-0.034277053992457285,-0.09817747228009739,0.06945648646827604
1.3343757944446717,1.7650992264867837,0.13929152184660154,1.4564306980462143,2.4075125681430722,0.8376728685021646,1.1928113615326998,1.001082642091526,1.1458181155011453,0.012399319647988391,0.04027623850197615,-0.04679656639236101,0.08828779890187999
1.317869651338737,1.7479702818433471,0.12411224446363192,1.5178956169122526,2.623922306223519,1.1905834824529378,1.0466913814675434,0.9643560148937306,1.0608391119648526,0.024297759602102897,0.06882837960985305,0.04887048863918436,-0.08593971053057405
1.295567344160516,1.7131345890762306,0.2663363013355505,1.5080429581813823,2.5984083409761123,0.9587642157248858,0.850248301786028,1.0365501225596272,1.057203682711295,-0.02719016348852732,-0.032355239421508794,-0.09003691133930818,0.06952460168311855
1.3378121914017882,1.7882503433759163,0.2294090309714188,1.5126791134856945,2.50692939720585,0.9583847210668394,1.021949681518517,1.041408057943426,0.8925919713192612,-0.0009560352723777948,0.03604792096305734,0.04744612130185116,-0.03312255765398517
1.3371154039706916,1.833123470868295,0.07032915530116977,1.4723693037708887,2.4124262639349605,1.0666245500085987,0.9609587107005695,0.8191604115502273,0.8204262833452927,-0.0525970662035512,0.017181091443271804,-0.03396411810776749,0.030200981523331116
1.3030986119884245,1.7254962768279904,0.2586577340959801,1.459303120758578,2.4756865249410054,0.8864756802097209,1.1455524089842144,0.8118602842393134,0.9140365930334912,0.02518343044657212,0.02644571674195706,0.08027091996316577,-0.06097683200371308
1.3266629700754118,1.7471998851143646,0.17911257073836756,1.4872516561241016,2.3756809459329906,0.8756748109419513,1.0403705029945234,1.0439612265789715,1.1082367294206303,-0.07716428765641137,0.0265833419081771,0.04531259107294652,-0.08946772851449736
1.3098032191260125,1.7493132825577757,0.11697891488406083,1.5257784792001048,2.5648766679544384,1.0147466792759239,1.1889315061939691,1.144982501084537,0.8714464237612661,-0.008629488347287426,-0.06279319451225168,-0.08567157881850417,0.07907855433617583
1.2833855462495207,1.747331485680739,0.19449219894401648,1.5147313462316374,2.536180821181762,1.1810411212703444,1.1675114305515881,1.015905036638918,1.084940133463145,0.07165219982200477,0.031123821609757962,-0.07688772587026299,0.013620101840170928
1.303345262546327,1.8564152262736042,0.25191712298055413,1.4787170135910725,2.367246543781683,1.183597745341967,1.1372920459028166,0.9031349433762256,0.8637375667536107,-0.08094772358750238,0.06743363945547196,-0.026770222611263716,-0.03486331282692395
1.3026715869091539,1.7214597274663088,0.16364923230638673,1.4782968999480666,2.632705617050677,0.946627350157826,1.189136373155058,1.0500636521097715,0.8892423392900946,-0.07348579268050481,0.007137270103267632,0.05552493535642808,0.08044573554948733
1.331161719366693,1.707076828949713,0.29667869757238935,1.5455363342717114,2.415959422277022,0.9675032418706933,0.9369200583749083,1.1927601854686034,0.9345092998910192,0.07852553542830329,0.021560972884132973,0.05770617857936186,0.03656457751034642
1.3211413575220472,1.8271764696908286,0.19143743826663517,1.4831618933502746,2.491842792458855,0.8525238289474371,0.962770476786038,1.0821945505855137,1.012616390985636,-0.047504995425380794,-0.08185713572986184,-0.01832356793445887,-0.05148786900513636
1.3227103541701306,1.8813989001759543,0.2295235850427389,1.4939976269433086,2.6391112054248484,1.1100030151892315,1.080095064392325,1.0858678098780468,0.9754874842102783,-0.09273334357648144,-0.06710479401775217,0.06666978606073903,0.07691952337515379
1.3038564276419415,1.8442212223968037,0.11971100642228494,1.4916044559291524,2.5541183664791274,1.0912823966723817,1.0113441377280405,1.1534085809330188,1.0024839025380559,-0.020666008865817195,-0.07171644700286857,0.026244627941585164,-0.0008682039442661355
1.2905893428229138,1.783940168482419,0.12677595172803735,1.4716251133013858,2.628306188392853,0.8154264146253066,1.0614538832041231,1.0187666722922613,0.8810967456380495,0.042106901366875615,0.08446410539465249,-0.01581746163755908,0.06980493048406297
1.2904428130895373,1.8991730591993463,0.09448327455474842,1.464514227064682,2.4182131589426827,1.0725918430975963,1.113354183129247,0.8271009002857803,0.9481313993776302,0.09873473867530652,-0.09312917844792154,-0.037880242030578465,-0.07320961717183364
1.3391239789093858,1.7723918700611743,0.24610000687358918,1.514141105811641,2.442819148549847,1.0611699257810812,1.0260457448756466,0.96839770748411,0.9330141535051828,-0.042116545423919585,0.03089211416843357,0.026708075948482457,-0.0995462800941379
1.2878679768248418,1.8578741062595376,0.11173941243456993,1.5470589029779296,2.367598877951458,0.9662130944612504,1.1800886795466234,1.0499513372566294,1.0508069945566403,-0.07728428783018329,0.06095264442927742,0.0546299585160179,-0.05987497835262596
1.317339565418972,1.785103971666874,0.19032762239044526,1.5188427388166663,2.6094407159022865,1.0540360775953361,0.9327063958907332,1.0498196823602184,1.0219990392998828,-0.04340793688403081,0.06373657594593407,-0.014299705299849613,0.08738674402452781
1.2919088440064934,1.7688164952425915,0.27404057724641917,1.5313962845398064,2.42799768751357,1.153665367829618,0.9623377698029321,1.195689906432118,1.1067464059340322,0.07811974165310567,-0.07279420970094592,0.020406256455105715,-0.01952096543785417
1.3242920787801815,1.84028582499396,0.09471357791443615,1.522197573569931,2.4662262832026802,0.8071059324660048,0.9341943293976,0.9422427574242336,0.9066686539665918,-0.04576054528861023,-0.047501546601947144,0.0780026752861494,0.06366023325472
1.2887912663942838,1.8590274982932566,0.289373205597579,1.473619621612205,2.531607720934166,1.1825004919191782,1.1211351840816932,1.119277404776096,0.8041238805248017,0.001785062101849949,-0.04673494792694698,-0.09838955849445008,0.09910038408567798
1.3240273937862632,1.745464857716657,0.22649745288995798,1.54891790656051,2.5927139524993508,0.9385413095872515,1.1006343099054068,0.9207938523102095,0.955872087825113,0.09532854664457832,0.09636287879398928,0.0673596309611022,0.07700546160637067
1.2837532301081052,1.8826239336047417,0.14828968220628277,1.4612603883439843,2.6437741180853096,0.8033142946169713,1.158835079141443,0.9702766325902045,0.8176728084432324,-0.018150886045958534,0.0950949768712285,0.08397727702700414,-0.08053901394723624
1.3214697300299276,1.7865644292032334,0.2989276785895177,1.5365864337726134,2.63187680963536,0.9455904961984396,0.8846941688446118,1.1005642937614843,0.9787185404612664,-0.05154795188641387,0.01824049487088253,0.02486090890941746,0.06691490510271289
1.2921936342207971,1.7852952690467694,0.14634309319213307,1.4825854520642028,2.464073020615466,1.1495975699522738,0.9133551900863347,0.8918095250926842,0.9153512544989701,-0.08415590060201614,0.01316530488973297,-0.05019930526992718,-0.07053598129115891
1.3196346189342683,1.8306266523334824,0.11897445768944294,1.499004227555971,2.594607144720531,0.9413739673921458,1.1329411806320222,0.8030393529550781,0.8090877472251258,0.04598927308311093,-0.05225010161777626,0.05869166480827026,0.0031160018573999776
1.3218393636760668,1.701712299462333,0.29958035426943247,1.5019730952788963,2.366017339064595,1.0033169772053836,0.9479016083285305,1.12183387214333,0.9321293325039466,0.07500137231117412,0.007554833672384548,0.07932584516504021,-0.04402919384287819
1.280703497795896,1.787064331341579,0.2186748937408331,1.4524308971305353,2.634488965459696,0.9010118829852356,0.8261528812446914,0.8316146503294111,0.8385808364752357,-0.09402401741395167,-0.060840879886544415,-0.04496441476049517,0.03812454868768017
1.3242142914472954,1.8705943914834264,0.22659127234931253,1.5141230321271928,2.6365667358468965,1.058288708460193,1.0483226471629135,0.987541958607435,1.0330403496047293,0.03027482358515593,0.07642959799127191,-0.031102281164983855,0.06742305252116837
1.3174360715431606,1.797115236124249,0.28899650226143386,1.4655601837579555,2.61362802029206,1.1886622263638502,0.8328910540185288,1.0333267775892632,0.8309948039886609,0.02671297301929737,-0.0031625340877364794,-0.08192088508941694,-0.09002215648237641
1.3054090922510773,1.77508696084627,0.20391520055952017,1.479621804757861,2.4430595744204897,1.07682148053068,0.8741177507561019,1.0171481441009527,0.9412455325130775,-0.029212015594824586,-0.04416730726739709,-0.05923134709577317,-0.010587271863894646
1.3008761881512179,1.8456875889001307,0.2259656759757689,1.459817620679576,2.517516550034214,1.0785312898009096,1.1931300179691604,1.1212173048857292,0.8256474820682165,-0.04984967120449712,0.06977531896991074,-0.08830044200454902,-0.0015899012791070755
1.3233439747413205,1.8147107822801969,0.16669567142010416,1.456755248754503,2.437642566371399,0.9829922254713646,1.1765831806697986,0.8325341374258574,0.9663202262917214,0.018633932592287628,-0.03369616980347177,-0.0705561946751439,-0.001083407506798112
1.3304193215558773,1.7075145121643156,0.18949224681168408,1.54251683209578,2.59093064864826,0.967542953871239,0.8236804081685076,0.9707518828319942,1.1019120799181836,0.05033904592666888,0.09718507583105013,-0.06814653302158571,0.03730769718630905
1.2917024350032853,1.7429186232850769,0.2676647891856663,1.5426764223313008,2.3820124899483224,0.9605456918562217,1.0096935978268002,0.8775764175478789,0.9947257901264468,0.09604439690574992,-0.010173963306265507,-0.09992777255232267,-0.017604869645077986
1.2978900377636085,1.8176633444647539,0.25588501428053845,1.5267593505759474,2.484808351695975,0.8002741905595031,1.1278603350127774,1.0596608933691911,1.114786179421571,-0.0942635510467077,0.07707722702354922,0.01223861588549717,0.060712536859837546
1.3206349527329306,1.7873397715646977,0.09077901304366437,1.488639242479956,2.6025321826497843,0.9698484372973863,0.9198624897991983,0.8726683820950087,1.156065861363888,0.07876421330090394,0.03809522701919427,0.01689496847252507,-0.07152558282724196
1.2819740668760125,1.7814361544113635,0.18770130913261723,1.518244844493881,2.4545211999033123,1.0731000707434657,1.164465612723363,1.082531808338953,0.9025839147847347,-0.025255436897340444,0.02596959866055021,0.015349232124044848,0.056812335479614395
1.2859574188617855,1.8940061685085827,0.13461423943776574,1.4702585468533413,2.3799031929222823,0.8551303888345667,0.8643749545670641,1.0322122181284785,1.1392406950151153,0.09182046690770018,-0.09765987215361953,-0.0893079718971046,0.04811932880538278
1.3019086811250449,1.8770071976672886,0.13807531174480053,1.4986640368486894,2.4983174214819335,0.911205703936386,0.8769094424132533,1.041191770227841,0.9755492181675517,0.075897905923233,-0.020435740591307094,-0.08776599543091025,-0.08327602720130965
1.322586235869879,1.7927810145334784,0.1375585546852404,1.5464123148126185,2.473112184549495,1.0389911778894796,1.1839289798729176,1.144343109273791,1.033476826155464,0.03754316314088513,0.008467857058462008,-0.05497260121508486,-0.07832294962227518
1.3019623397464375,1.7043556609503163,0.262005328308005,1.5493644793972485,2.6371747710235884,0.9314903472128842,0.9181014584784616,1.0077472308609026,1.0402290848590137,-0.094593903700385,-0.05032370945833974,0.08729395588275077,-0.03497714093868358
1.2841191646858097,1.7286866649118242,0.20828659315710324,1.468004775647311,2.609524129366492,0.983927069324984,0.9631218917719195,1.1269249673213049,0.9251461265382359,-0.01670851678120569,-0.03749782537692088,0.012457248467272294,-0.0956381027009543
1.31728579880083,1.7701972206280934,0.2784175344114911,1.5043126913864004,2.371969034263656,1.1235231192498512,0.9838011635130101,1.1596155320954846,0.9915981116121633,-0.09766481987229952,0.029449776235077163,0.08054643740647505,-0.053699455452584546
1.3290872339024598,1.7681644453996732,0.2850915305769466,1.5048777750461797,2.4824032792853954,1.1043843994682512,1.0732631023526522,0.9720716779308929,1.0006721931234932,0.04317195615254407,0.052804324521956436,-0.08612986121395862,0.04631159233420329
1.2802921223847177,1.7443164829386815,0.1320612941102495,1.5380262468273322,2.613688665363587,1.1506670360353444,0.9087167790333064,0.8098248507488836,0.9041391757984623,0.04813350208119277,-0.03855049520079234,0.07566957453192422,0.006274067807354067
1.286111417992482,1.8226321196726554,0.12289464276236103,1.4868832294971637,2.4194695252999017,1.0859233603872247,0.9017725018976055,0.882560118080794,1.011945957818174,0.07684609628717656,0.030688879906300315,-0.08504338384192346,0.054794891001432394
1.3325460937175577,1.8344247568138385,0.11765324562489415,1.4981948432211374,2.5857263613914108,1.1582707264799517,1.061543178729809,1.0723790351857307,1.053110018218819,-0.07598557954938664,0.08293014293824327,0.06957463644256495,-0.054722721977351334
1.3146972415888207,1.8662877241684392,0.16031814868370897,1.4610111524327458,2.350174150847082,1.0519757349761698,1.0391960527933617,0.9311449085746946,0.8238247401780199,-0.04627777216441631,0.0016372148731451236,-0.028389797767403455,-0.015969247671097364
1.328677036076807,1.7539997476101774,0.1395967707606483,1.4530349054126588,2.3567572803881784,1.0116773561317607,1.0074003932007753,0.8982684256285094,0.8930896512701065,-0.07254318662668899,-0.016900502459569228,-0.05795384059043855,-0.06847880016655417
1.3075771909025486,1.8546912567436804,0.18054007218857676,1.4828632384162155,2.3570121493542184,0.9972468468822029,0.9613251978525971,1.0292581625031711,1.0688944618136946,0.03716713911924305,0.07337290938016344,0.01474439444832705,0.003260760295687601
1.2979759338694405,1.721486052889115,0.2316086909518319,1.4631732361162642,2.5127655999799487,1.1209535696891344,0.9558016339523243,1.0262482252924452,0.8878031670365171,-0.010290124565974945,-0.026509524499061285,-0.05045502694497445,0.059939366406110084
1.312620883150834,1.7881811863523285,0.20224518916622897,1.5303099889119716,2.4271799136148777,0.925847513745552,1.030295319752921,0.989483449818616,1.1872368007739698,0.016846872077124916,0.08370866876351651,-0.03482523936112908,0.019699886000548908
1.3262081013557288,1.858561369362113,0.2885431326410827,1.5404124602746772,2.4139767121249944,1.0617466544095366,1.1546801840033771,0.9574959294166806,0.9767174752566655,0.04959432921695359,0.06654984838850839,0.010238323025780871,-0.014128956473712068
1.2847606013059478,1.7265755202491002,0.26276062269051936,1.4970165576668604,2.447995436681683,0.8357005408358003,1.0487622297696872,0.9349867612278788,0.9168241486731172,0.0939206509638145,0.05677998856705266,0.0396208276231384,-0.09974967685122205
1.3032240389747383,1.7829224679923292,0.06768592841007687,1.4656322442490792,2.5757530701232154,0.8697733298283769,0.8299485987544502,1.1567678319780743,0.8427156877882673,-0.054008283086198365,-0.04890327225113507,0.07506108968833775,-0.050782956692285525
1.3251374594382084,1.8273141419780432,0.09388092412029263,1.4975346249387533,2.6350760464740617,1.1568304248097252,0.8347937597201278,0.8899111240724613,0.9941014637006746,0.07189655780539148,0.03290735403295558,0.09867888121525059,-0.052869319737135975
1.3153882283815146,1.7872894911487585,0.059833921985253016,1.483769165280789,2.383701732472693,0.9169333687371924,0.8704837956374794,1.0176467516043142,1.1384870158405254,0.013985481493080293,0.007100835236897793,-0.0133341800254686,0.09702205505321823
1.3043752657154875,1.7291941848388077,0.09656549690677155,1.5412579470487178,2.5532409161531913,1.1149926597883768,1.0683000928853463,1.0534662680968077,1.0396885304271144,-0.011485459982631022,0.04058573116396849,-0.013919642855332454,-0.03349703792127198
1.3020818364881424,1.7272529645022585,0.09969714076723771,1.5259833933735278,2.5731059660468865,0.8342322313933629,1.075231717671265,1.0573763601496076,0.9611568743620614,-0.08366837671696128,-0.07445483907426882,0.008530317995086273,-0.032930132076604515
1.3336362991470336,1.8934430773176096,0.0952823704374374,1.4790309077585222,2.5959146079195006,1.1067551687674118,1.1968550598994123,0.9491014186019586,1.1369401942062547,-0.003250741176865954,-0.0758644814121319,-0.09824906933673497,0.07315336971866435
1.2906436258215364,1.8926839830983966,0.2764400142233825,1.4534066912437023,2.499466870496597,0.9090470638458331,1.1403054923256466,1.1694022540035918,1.0935629854482571,-0.05216948417169044,-0.08634596775529935,-0.01432639239076143,-0.054913467863793204
1.3076955859590669,1.7177413092763785,0.051850978541114014,1.486569662559312,2.3816728026535654,0.8528858182103772,0.8002975338355249,0.9751282363139604,0.9914307147759602,0.09721718568327195,0.030033256682287457,0.06808595930869923,-0.019185662195668834
1.3357524480766934,1.8970218737868079,0.296166156267461,1.493372415225432,2.6425252654219844,0.995012017992911,1.0579969063127073,0.9987006558439437,0.8124217771008193,-0.08531781081640986,-0.027342582363047666,-0.08525484977800624,-0.09038775574467053
1.3355050489717497,1.7715309925552436,0.14424073085380268,1.5318092397360143,2.5410589903631875,1.005462889141374,1.0846018970294167,0.9902246593160748,0.8549825004083419,0.017378625242460657,0.06825908072649442,-0.01000498665419823,-0.025253350231865354
1.3050076181746855,1.8033736868273975,0.19118474895657667,1.533380702602,2.6042646725940233,1.0311573175579785,0.8917262240349065,1.1654137803354103,1.0136957341307864,-0.007574261021746645,0.08274582337385858,-0.07581873247906276,-0.001946571599657998
1.3395166114559507,1.7672645213388367,0.20007056340840418,1.4978536284287385,2.40443329203169,1.057478445652738,1.178240118223574,1.1339229533417086,1.129782788518674,0.043410424764944694,0.07622952290314097,0.05362470870572272,0.090666747903209
1.28160333287262,1.8640735616044612,0.10543841624192538,1.4936318125765946,2.5340259016779867,1.101085431963952,1.1616497461981619,0.80874803060911,1.046735696492067,-0.013653962625555988,0.012994977425385537,-0.06504231975567684,0.06641372248841163
1.321034808834937,1.790033176877724,0.15301980566849577,1.4696145141594854,2.6187936793865827,1.0581113064622951,1.1343838666912396,0.8053090475283237,0.9641255841735992,0.011712355446767589,0.0017194706809591231,0.047682822728972896,-0.07024445371884255
1.318849884866366,1.7116340395403342,0.12124507681142757,1.533132440633765,2.586200410968446,0.8928239022847276,1.036476404370696,0.9041235028058542,0.8065686610390795,0.08638629481126356,0.09857224595094358,0.057163220337177884,-0.0798615125843066
1.3388386238212546,1.7888570813876157,0.15509053927716937,1.4697375657514895,2.6114075419273846,0.9283041837206228,0.9141412425769593,1.0970298434540722,1.1336124087525197,-0.08594988265173789,-0.0883416797879856,0.09632675701328583,-0.008274328930974295
1.3218887160636255,1.71338425122381,0.2876255478881264,1.4730340244396594,2.4637110617359905,1.0346208956853236,1.0234825977109572,0.9301020629185055,1.0325352083469477,0.0599883820082128,-0.024830525325418573,-0.046085280115892226,-7.949286436591263e-05
1.2903000054238238,1.8775239746822894,0.16377440891769682,1.47508138152561,2.6026178114159997,0.9524222541561228,0.8866367400296102,0.8345054685393802,0.9039851971764536,0.06486754841607517,0.008361724665572765,0.03134000267104786,-0.0889185483734721
1.303233531072251,1.825302074689635,0.2833704083954493,1.4706523658294086,2.3822815212908677,0.8339522958502755,1.1557815353555512,0.9933821150458598,0.9283128055516736,-0.0966058023481471,0.08725611418217083,0.00746145593732947,0.07035522946035785
1.2963590013848796,1.7472170843418293,0.17792346633514677,1.485459940978214,2.464723927293406,0.9514347784452305,0.8392692576630941,1.1797628594810408,1.0677780913620558,0.04142086692350261,-0.013294205679961146,-0.07784039011758132,-0.08340462556776554
1.3345856804427492,1.701179196783341,0.1995259855330898,1.4947099282595935,2.4649956731751,1.0359412146498097,0.8921539459457906,1.165100202909604,1.1795337812998021,0.02922150137629892,0.03743993771985818,-0.022239746489164935,-0.05501360630131245
1.3135287435360785,1.7636052224600605,0.19597961133449682,1.4931052084142358,2.643433339622199,0.9482608015188794,1.1345676401497058,0.9950645424672548,0.8267822757024544,-0.09262166160717673,0.04635551887781292,-0.018318888870016745,0.06450461296058718
1.328133214823511,1.7294507024467067,0.06531225199116693,1.5448151485977977,2.5063641591184216,1.1739475175398524,1.0041657135078697,1.0738729912365814,0.9556164455770376,-0.03697850254686462,0.09136038036937572,-0.021159185394696897,0.09659683233390251
1.313842154173514,1.771025314369438,0.13891541200721952,1.502341894510698,2.391833767663598,0.9694856650182253,1.1025495422390932,0.9743165016195792,0.8676577410749076,0.02600203792229655,-0.06877584298989899,0.013304189810395675,0.06022523047545439
1.302489285014619,1.7313163775251097,0.0748450364019945,1.4771628163090318,2.504010794093996,0.9268600523105647,1.029335443642656,1.1597206503619768,1.0351124625013157,-0.060527247422819265,0.08973287829932822,-0.01726079570552813,-0.06817308895753862
1.312367564922571,1.8263077689372509,0.2742755174745022,1.5258253011899672,2.4875471660867485,0.8960483940516657,0.8143293942260621,0.8452191801596857,0.830219160309028,-0.06987147863707624,-0.05141231325057637,0.036899963962240157,-0.04791365585164267
1.3393637864397554,1.752549125616259,0.27804478030545904,1.4891456917562835,2.6375183948377456,0.8477509882086214,1.0889909696139721,1.1415425092297606,1.182227440371624,0.02513619664173322,-0.05959612545769921,0.007043283937352915,0.026008200894323624
1.3228096103939655,1.790717945878259,0.22839593727594654,1.5465240324528178,2.5974227629083555,1.1652973753471145,1.0668220196308726,1.1933990014018308,0.9768226267032859,-0.07370339525901956,0.0013981287401139408,-0.09025765168110073,0.04013774143825616
1.2878147437364496,1.8021437251290573,0.06187623310198585,1.4970854219421743,2.5474910995926576,1.1201651998001176,1.173872322045594,0.9186803405447872,1.055749616835152,0.054232711737707134,-0.05886797963717989,0.07832668156334213,-0.020435842069862084
1.332382080014667,1.7171161967923891,0.2770071681210585,1.4937944283309224,2.6145760695520193,0.8469755613267115,0.8043112795321561,0.8806053036395081,0.9902188401826773,-0.07630659837022372,0.06557654983509326,0.0903730282384935,0.06109609473058447
1.2893952903321162,1.86831349126241,0.19474360606606572,1.4988218309254404,2.511515437480692,0.8076081738129401,1.165642823076135,0.9399445620547602,1.0998840375662642,0.027187597884058723,0.08230050353178661,0.03999545434134019,0.08965835259108573
1.303120754685107,1.8964162817561465,0.2489896810690534,1.4980720957356999,2.4460119935524918,1.1040561118638899,1.1390305914102095,0.8791708100966387,0.9554250412161209,0.08706669113080287,-0.06989086312476876,0.009854139647198432,0.02091079849893071
1.301590825441134,1.7572490216069763,0.11009741168744895,1.5193274834304373,2.3921779376948455,0.8086763304282544,1.0130683637613793,0.8646604927390754,0.8522727585827655,-0.07985719828345719,-0.06618958629140181,0.03668161055482294,-0.009615445968625735
1.3012779355024773,1.8367595224810336,0.06726381899715558,1.4801464531842365,2.536288814981094,1.03453976201947,1.1246999457617943,0.8148993765542243,1.0312401324748692,-0.04614759048972006,-0.026699489683615615,-0.007071329187099948,0.07328519343234594
